"IndividualId","Time [min]","Organism|PeripheralVenousBlood|DrugX|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Liver|Periportal|Intracellular|DrugX-CYP3A4-Optimized Metabolite|Fraction of dose-DrugX","Organism|DrugX-CYP3A4-Optimized Metabolite|Total fraction of dose-DrugX"
0,0,0,0,0
0,3,0.1358349,0.025024017,0.026399398
0,6,0.17863904,0.10789585,0.1125962
0,9,0.100881375,0.18169194,0.18857661
0,12,0.066621765,0.22271644,0.23078261
0,15,0.051036123,0.24799871,0.25684744
0,18,0.043463193,0.26608056,0.27553207
0,21,0.03935511,0.28065005,0.29061478
0,24,0.036794912,0.29336455,0.3037923
0,27,0.0349622,0.30499503,0.31585366
0,30,0.033496298,0.31591406,0.32718024
0,33,0.03223461,0.3263095,0.3379646
0,36,0.031100301,0.33628282,0.3483109
0,39,0.030055435,0.34589332,0.35828027
0,42,0.029080972,0.35517845,0.36791137
0,45,0.02816559,0.36416522,0.37723234
0,48,0.027302304,0.37287468,0.38626495
0,51,0.02648627,0.38132423,0.3950274
0,54,0.025713645,0.38952914,0.4035356
0,57,0.024981255,0.3975031,0.4118038
0,60,0.024286382,0.40525857,0.41984504
0,63,0.023626594,0.4128069,0.42767113
0,66,0.022999618,0.42015874,0.43529314
0,69,0.022403402,0.42732385,0.4427213
0,72,0.021835893,0.43431154,0.4499653
0,75,0.021295302,0.44113034,0.45703396
0,78,0.020779956,0.44778815,0.46393558
0,81,0.020288287,0.45429245,0.47067788
0,84,0.019818865,0.4606501,0.47726804
0,87,0.019370317,0.46686757,0.4837128
0,90,0.01894136,0.47295097,0.49001846
0,93,0.01853077,0.47890598,0.49619097
0,96,0.018137423,0.48473793,0.50223583
0,99,0.01776027,0.49045184,0.5081583
0,102,0.017398346,0.49605235,0.5139632
0,105,0.017050728,0.5015439,0.51965505
0,108,0.016716579,0.50693053,0.5252382
0,111,0.016395112,0.5122162,0.5307166
0,114,0.016085567,0.51740444,0.53609407
0,117,0.01578728,0.5224988,0.54137415
0,120,0.015499571,0.5275024,0.5465602
0,135,0.014200059,0.55126095,0.57118493
0,150,0.01308954,0.5731437,0.5938657
0,165,0.012123606,0.5933969,0.6148578
0,180,0.011270361,0.61221236,0.6343604
0,195,0.010506735,0.629743,0.6525318
0,210,0.0098160375,0.6461126,0.6695005
0,225,0.0091860425,0.6614243,0.6853733
0,240,0.008607573,0.6757656,0.70024097
0,255,0.008073657,0.6892124,0.71418214
0,270,0.0075789383,0.7018311,0.72726566
0,285,0.0071191755,0.713681,0.73955286
0,300,0.006690906,0.7248155,0.75109917
0,315,0.006291263,0.73528326,0.76195496
0,330,0.0059178397,0.7451286,0.7721662
0,345,0.005568584,0.7543923,0.78177506
0,360,0.005241706,0.763112,0.79082054
0,375,0.004935627,0.7713225,0.7993387
0,390,0.004648872,0.7790563,0.8073633
0,405,0.0043801754,0.78634346,0.81492525
0,420,0.004128242,0.7932125,0.82205427
0,435,0.003892021,0.7996894,0.82877725
0,450,0.003670423,0.805799,0.83511984
0,465,0.003462546,0.81156397,0.8411056
0,480,0.003267502,0.81700575,0.8467567
0,495,0.0030844912,0.8221443,0.85209376
0,510,0.0029127565,0.8269983,0.8571362
0,525,0.0027515793,0.8315853,0.8619021
0,540,0.0026002922,0.83592165,0.8664085
0,555,0.0024582525,0.8400228,0.87067133
0,570,0.0023248787,0.843903,0.8747054
0,585,0.0021996137,0.8475759,0.8785247
0,600,0.0020819495,0.85105395,0.88214225
0,615,0.0019714101,0.85434896,0.8855703
0,630,0.0018675469,0.857472,0.8888202
0,645,0.001769943,0.86043334,0.8919026
0,660,0.0016782016,0.86324275,0.89482766
0,675,0.0015919536,0.8659093,0.89760476
0,690,0.0015108502,0.86844146,0.9002427
0,705,0.0014345689,0.8708472,0.90274966
0,720,0.0013628062,0.8731341,0.9051335
0,735,0.0012952794,0.875309,0.9074013
0,750,0.0012317247,0.8773785,0.90955997
0,765,0.0011718918,0.8793488,0.9116158
0,780,0.001115551,0.88122565,0.9135748
0,795,0.0010624856,0.8830144,0.9154425
0,810,0.0010124883,0.88472015,0.9172242
0,825,0.0009653713,0.8863476,0.9189248
0,840,0.0009209567,0.88790137,0.9205489
0,855,0.00087907456,0.8893854,0.92210084
0,870,0.00083956885,0.8908038,0.9235847
0,885,0.00080229226,0.8921603,0.9250043
0,900,0.00076710794,0.8934582,0.9263631
0,915,0.0007338853,0.8947008,0.92766464
0,930,0.0007025026,0.8958912,0.92891204
0,945,0.00067284965,0.8970322,0.93010813
0,960,0.0006448186,0.8981265,0.9312557
0,975,0.0006183101,0.8991766,0.9323575
0,990,0.0005932334,0.9001848,0.93341583
0,1005,0.0005695008,0.90115345,0.93443304
0,1020,0.0005470312,0.9020846,0.9354113
0,1035,0.00052574906,0.90298015,0.93635255
0,1050,0.0005055828,0.903842,0.9372588
0,1065,0.0004864653,0.9046718,0.9381318
0,1080,0.00046833462,0.90547127,0.93897325
0,1095,0.00045113114,0.90624195,0.9397847
0,1110,0.00043479924,0.9069852,0.94056773
0,1125,0.00041928852,0.9077025,0.9413237
0,1140,0.00040454947,0.90839505,0.9420539
0,1155,0.00039053624,0.9090641,0.9427597
0,1170,0.00037720747,0.9097107,0.9434421
0,1185,0.0003645226,0.910336,0.9441023
0,1200,0.00035244419,0.91094095,0.9447413
0,1215,0.00034093767,0.91152656,0.9453602
0,1230,0.00032997,0.9120937,0.94595975
0,1245,0.00031951044,0.91264313,0.94654095
0,1260,0.00030953018,0.91317576,0.9471045
0,1275,0.00030000196,0.9136923,0.9476513
0,1290,0.00029090012,0.91419345,0.9481821
0,1305,0.0002822012,0.9146799,0.94869745
0,1320,0.0002738823,0.91515225,0.9491981
0,1335,0.0002659221,0.91561115,0.94968474
0,1350,0.00025830144,0.9160571,0.9501578
0,1365,0.0002510013,0.91649073,0.9506179
0,1380,0.00024400408,0.91691244,0.9510656
0,1395,0.00023729382,0.9173227,0.95150137
0,1410,0.00023085493,0.9177221,0.95192564
0,1425,0.00022467293,0.9181109,0.95233893
0,1440,0.00021873439,0.9184897,0.9527416
