"IndividualId","Time [min]","Organism|PeripheralVenousBlood|DrugX|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Liver|Periportal|Intracellular|DrugX-CYP3A4-Optimized Metabolite|Fraction of dose-DrugX","Organism|DrugX-CYP3A4-Optimized Metabolite|Total fraction of dose-DrugX"
0,1290,0.0011931123,0.89103454,0.9200601
0,1305,0.0011692056,0.891688,0.9207626
0,1320,0.0011459333,0.89232856,0.92145133
0,1335,0.0011232853,0.8929565,0.92212665
0,1350,0.0011012187,0.89357215,0.9227889
0,1365,0.0010797257,0.8941758,0.9234385
0,1380,0.0010587989,0.8947679,0.92407566
0,1395,0.0010383805,0.89534855,0.9247007
0,1410,0.0010184802,0.89591813,0.92531395
0,1425,0.0009990659,0.8964769,0.92591566
0,1440,0.0009801034,0.8970251,0.92650604
1,0,0,0,0
1,3,0.6621993,0.028012281,0.028987186
1,6,0.83800673,0.12305708,0.12632376
1,9,0.48180112,0.20861563,0.21341252
1,12,0.34270242,0.25751072,0.26320595
1,15,0.2788711,0.28928313,0.29561928
1,18,0.24507341,0.31313646,0.31999063
1,21,0.224028,0.332974,0.34027874
1,24,0.20878859,0.35050902,0.3582214
1,27,0.19645698,0.36652696,0.37461573
1,30,0.18578154,0.38141295,0.3898529
1,33,0.17619771,0.39537537,0.40414512
1,36,0.16743353,0.4085419,0.41762248
1,39,0.15934387,0.4210012,0.43037564
1,42,0.15184042,0.43282145,0.4424743
1,45,0.1448616,0.44405866,0.45397583
1,48,0.13835868,0.45476088,0.46492946
1,51,0.1322906,0.46497035,0.47537845
1,54,0.1266216,0.47472435,0.48536104
1,57,0.12131954,0.48405632,0.4949115
1,60,0.11635509,0.4929964,0.5040606
1,63,0.11170158,0.5015717,0.51283634
1,66,0.107334666,0.50980693,0.5212639
1,69,0.103232056,0.51772445,0.52936614
1,72,0.09937357,0.5253443,0.5371638
1,75,0.09574055,0.532685,0.5446757
1,78,0.0923159,0.5397635,0.5519192
1,81,0.08908397,0.5465953,0.55891025
1,84,0.08603044,0.55319446,0.56566334
1,87,0.08314216,0.5595742,0.5721918
1,90,0.08040706,0.5657464,0.57850796
