"IndividualId","Time [min]","Organism|PeripheralVenousBlood|DrugX|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Liver|Periportal|Intracellular|DrugX-CYP3A4-Optimized Metabolite|Fraction of dose-DrugX","Organism|DrugX-CYP3A4-Optimized Metabolite|Total fraction of dose-DrugX"
0,780,0.0009889911,0.8887694,0.9196388
0,795,0.0009405811,0.8902849,0.9212213
0,810,0.000895243,0.8917285,0.92272955
0,825,0.00085276575,0.89310473,0.924168
0,840,0.00081294606,0.8944178,0.9255411
0,855,0.0007756004,0.89567167,0.9268529
0,870,0.0007405602,0.8968698,0.928107
0,885,0.00070766255,0.89801574,0.9293071
0,900,0.0006767612,0.8991126,0.93045634
0,915,0.0006477206,0.9001632,0.9315578
0,930,0.0006204117,0.90117043,0.9326142
0,945,0.0005947174,0.90213674,0.93362826
0,960,0.00057052815,0.9030645,0.9346023
0,975,0.0005477408,0.90395594,0.93553877
0,990,0.0005262621,0.9048131,0.9364397
0,1005,0.00050600374,0.9056379,0.93730706
0,1020,0.00048688278,0.9064323,0.9381427
0,1035,0.00046882467,0.90719765,0.93894845
0,1050,0.00045175795,0.90793574,0.9397258
0,1065,0.0004356157,0.908648,0.94047636
0,1080,0.0004203393,0.9093358,0.9412014
0,1095,0.0004058712,0.9100003,0.9419024
0,1110,0.00039215843,0.9106429,0.9425805
0,1125,0.00037915222,0.9112646,0.9432369
0,1140,0.00036680631,0.9118664,0.94387263
0,1155,0.00035507767,0.91244936,0.9444887
0,1170,0.00034392922,0.9130144,0.9450861
0,1185,0.0003333238,0.9135623,0.9456657
0,1200,0.00032322737,0.9140939,0.9462284
0,1215,0.00031360652,0.91461,0.94677484
0,1230,0.00030443087,0.9151113,0.9473058
0,1245,0.0002956724,0.91559845,0.94782203
0,1260,0.00028731005,0.916072,0.94832414
0,1275,0.00027931985,0.91653264,0.9488127
0,1290,0.0002716795,0.91698086,0.9492883
0,1305,0.00026436237,0.9174172,0.94975156
0,1320,0.0002573479,0.9178422,0.9502028
0,1335,0.00025061762,0.9182563,0.9506427
0,1350,0.00024416516,0.91865987,0.95107156
0,1365,0.00023798014,0.9190533,0.9514899
0,1380,0.00023203492,0.91943717,0.9518981
0,1395,0.00022631235,0.9198116,0.9522965
0,1410,0.00022080752,0.9201771,0.9526855
0,1425,0.0002155154,0.92053396,0.95306534
0,1440,0.00021041028,0.92088246,0.9534365
