"IndividualId","Time [min]","Organism|PeripheralVenousBlood|DrugX|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Liver|Periportal|Intracellular|DrugX-CYP3A4-Optimized Metabolite|Fraction of dose-DrugX","Organism|DrugX-CYP3A4-Optimized Metabolite|Total fraction of dose-DrugX"
0,1275,0.00029095937,0.45122704,0.97365713
0,1290,0.00028508122,0.451375,0.97381485
0,1305,0.00027935117,0.45152003,0.97396946
0,1320,0.00027380296,0.45166218,0.9741211
0,1335,0.00026840015,0.45180157,0.9742698
0,1350,0.00026315483,0.45193824,0.97441566
0,1365,0.00025804303,0.4520723,0.9745588
0,1380,0.00025307326,0.45220378,0.97469914
0,1395,0.00024822864,0.45233276,0.97483695
0,1410,0.0002435061,0.4524593,0.9749721
0,1425,0.0002389012,0.4525835,0.9751048
0,1440,0.00023440784,0.45270535,0.975235
1,0,0,0,0
1,3,0.0013992774,0.00034399162,0.0042421026
1,6,0.009845981,0.0027422563,0.017819928
1,9,0.021912307,0.007738338,0.038269427
1,12,0.034378488,0.01510728,0.0635402
1,15,0.045857422,0.024405986,0.09211331
1,18,0.05585105,0.035157964,0.12284419
1,21,0.06427012,0.046928674,0.15485568
1,24,0.071193755,0.059348438,0.18746735
1,27,0.07676223,0.07211434,0.22014797
1,30,0.081131026,0.08498434,0.25248232
1,33,0.08445211,0.09776915,0.28414685
1,36,0.08686659,0.11032395,0.31489143
1,39,0.088502556,0.122540854,0.34452593
1,42,0.08947486,0.13434239,0.37290937
1,45,0.08988582,0.14567581,0.39994186
1,48,0.08982619,0.15650831,0.42555773
1,51,0.089376025,0.16682327,0.4497206
1,54,0.088605724,0.17661671,0.47241858
1,57,0.08757688,0.1858944,0.49366024
1,60,0.0863431,0.19466959,0.51347136
1,63,0.0849507,0.20296115,0.531892
1,66,0.08343943,0.21079181,0.5489737
1,69,0.081843115,0.218187,0.56477726
1,72,0.080190256,0.22517364,0.57937026
1,75,0.07850462,0.23177928,0.59282523
1,78,0.076805755,0.23803146,0.60521793
1,81,0.07510951,0.24395715,0.6166256
1,84,0.07342849,0.24958226,0.6271257
1,87,0.071772486,0.2549315,0.6367945
1,90,0.07014893,0.26002803,0.6457062
1,93,0.068563215,0.2648934,0.6539316
1,96,0.06701908,0.26954746,0.661538
1,99,0.0655189,0.27400842,0.66858804
1,102,0.064063944,0.27829283,0.67513984
1,105,0.06265465,0.28241566,0.6812466
1,108,0.06129079,0.28639033,0.6869565
1,111,0.05997165,0.29022896,0.69231313
1,114,0.058696173,0.29394236,0.69735533
1,117,0.05746306,0.29754022,0.7021176
1,120,0.056270856,0.30103108,0.70663077
1,135,0.05086873,0.3171222,0.7262933
1,150,0.046259947,0.33139807,0.74261314
1,165,0.042282946,0.3442717,0.7568021
1,180,0.03881243,0.35600013,0.76948655
1,195,0.03575295,0.36675704,0.78101015
1,210,0.03303166,0.3766687,0.79157853
1,225,0.030592544,0.38583252,0.8013274
1,240,0.028392116,0.39432707,0.8103546
1,255,0.02639624,0.40221778,0.8187362
1,270,0.024577778,0.40956032,0.8265343
1,285,0.022914857,0.416403,0.83380145
1,300,0.021389585,0.42278823,0.8405833
1,315,0.019987121,0.4287536,0.8469201
1,330,0.018694965,0.43433273,0.8528474
1,345,0.017502457,0.43955588,0.85839754
1,360,0.01640039,0.4444504,0.8635995
1,375,0.015380711,0.44904116,0.8684796
1,390,0.014436332,0.4533508,0.87306195
1,405,0.013560938,0.45740008,0.87736845
1,420,0.012748875,0.46120793,0.88141924
1,435,0.011995049,0.46479174,0.88523275
1,450,0.011294847,0.4681676,0.888826
1,465,0.010644075,0.4713502,0.89221454
1,480,0.01003891,0.47435313,0.8954128
1,495,0.009475857,0.47718892,0.89843404
1,510,0.0089517115,0.4798691,0.9012905
1,525,0.008463537,0.48240438,0.9039935
1,540,0.008008632,0.48480463,0.90655345
1,555,0.007584511,0.48707896,0.9089801
1,570,0.0071888883,0.48923585,0.91128224
1,585,0.0068196557,0.4912831,0.91346836
1,600,0.0064748703,0.4932279,0.91554594
1,615,0.006152738,0.49507698,0.91752213
1,630,0.005851602,0.49683663,0.9194036
1,645,0.005569937,0.4985125,0.92119634
1,660,0.00530633,0.50011003,0.922906
1,675,0.0050594797,0.5016341,0.9245379
1,690,0.004828182,0.50308937,0.92609686
1,705,0.004611325,0.5044801,0.9275874
1,720,0.0044078785,0.5058102,0.9290137
1,735,0.0042168926,0.5070834,0.93037975
1,750,0.004037486,0.50830317,0.931689
1,765,0.0038688444,0.5094726,0.932945
1,780,0.0037102147,0.5105947,0.9341508
1,795,0.0035609023,0.5116723,0.93530935
1,810,0.0034202577,0.5127078,0.9364233
1,825,0.0032876835,0.51370376,0.9374952
1,840,0.0031626385,0.5146623,0.9385274
1,855,0.0030445915,0.5155856,0.93952215
1,870,0.0029330614,0.51647544,0.9404815
1,885,0.0028276665,0.51733375,0.94140726
1,900,0.0027279675,0.5181622,0.9423013
1,915,0.0026335213,0.5189623,0.94316524
1,930,0.0025440136,0.51973563,0.9440006
1,945,0.0024591787,0.52048343,0.94480896
1,960,0.0023786307,0.5212071,0.9455915
1,975,0.0023021246,0.52190775,0.9463497
1,990,0.0022294798,0.5225865,0.9470845
1,1005,0.0021603424,0.52324456,0.94779724
1,1020,0.0020945147,0.52388275,0.94848883
1,1035,0.0020318527,0.5245021,0.94916034
1,1050,0.0019720579,0.52510345,0.94981265
1,1065,0.001914986,0.5256876,0.95044655
1,1080,0.0018605035,0.52625525,0.9510629
1,1095,0.0018084365,0.5268072,0.95166254
1,1110,0.0017586423,0.52734417,0.95224607
1,1125,0.0017109833,0.52786666,0.9528142
1,1140,0.0016653343,0.5283754,0.95336765
1,1155,0.0016215806,0.5288709,0.95390683
1,1170,0.001579611,0.5293537,0.9544325
1,1185,0.0015393253,0.52982426,0.954945
1,1200,0.0015006252,0.53028315,0.955445
1,1215,0.0014634223,0.5307307,0.9559329
1,1230,0.001427644,0.5311674,0.95640916
1,1245,0.0013932042,0.5315937,0.9568742
1,1260,0.0013600246,0.5320099,0.9573284
1,1275,0.0013280539,0.53241634,0.95777214
1,1290,0.0012972134,0.53281343,0.9582059
1,1305,0.001267441,0.5332015,0.9586299
1,1320,0.0012386923,0.53358084,0.95904446
1,1335,0.0012109089,0.53395176,0.95945
1,1350,0.0011840425,0.5343146,0.95984674
1,1365,0.0011580501,0.5346694,0.960235
1,1380,0.0011328915,0.53501666,0.960615
1,1395,0.001108527,0.5353564,0.960987
1,1410,0.0010849169,0.53568906,0.9613512
1,1425,0.0010620309,0.5360147,0.9617079
1,1440,0.0010398353,0.53633356,0.9620573
2,0,0,0,0
2,3,0.0010568842,0.00020678171,0.0036866195
2,6,0.008759459,0.001765422,0.015832681
2,9,0.021107493,0.005139401,0.03400098
2,12,0.034421742,0.010178982,0.05614926
2,15,0.046770994,0.016541936,0.080834605
2,18,0.05739662,0.023855193,0.10701888
2,21,0.06615716,0.03178475,0.1339434
2,24,0.0731756,0.040055882,0.16104548
2,27,0.07866326,0.04845282,0.18790384
2,30,0.08284464,0.05681158,0.21420182
2,33,0.08592883,0.06501123,0.23970215
2,36,0.088100605,0.07296569,0.26422873
2,39,0.08951948,0.080616504,0.2876538
2,42,0.09032159,0.08792694,0.3098882
2,45,0.09062256,0.09487705,0.33087447
2,48,0.09052025,0.101459764,0.3505813
2,51,0.09009732,0.10767767,0.3689994
2,54,0.08942342,0.11354049,0.38613802
2,57,0.08855693,0.11906309,0.4020222
2,60,0.087546654,0.12426378,0.41669002
2,63,0.08643308,0.12916304,0.4301903
2,66,0.08524955,0.13378255,0.44258055
2,69,0.08402319,0.13814436,0.45392486
2,72,0.08277584,0.14227031,0.46429214
2,75,0.08152476,0.1461816,0.47375414
2,78,0.08028336,0.14989842,0.48238412
2,81,0.079061754,0.15343975,0.4902552
2,84,0.07786735,0.1568232,0.49743915
2,87,0.076705284,0.16006498,0.50400513
2,90,0.07557888,0.16317981,0.510019
2,93,0.07449001,0.166181,0.51554245
2,96,0.0734394,0.16908045,0.5206325
2,99,0.072426945,0.1718888,0.52534145
2,102,0.071451895,0.17461546,0.5297164
2,105,0.07051308,0.17726871,0.5337997
2,108,0.06960902,0.17985584,0.5376288
2,111,0.068738095,0.18238321,0.54123694
2,114,0.067898564,0.18485641,0.5446529
2,117,0.06708868,0.1872803,0.54790187
2,120,0.06630673,0.18965907,0.5510057
2,135,0.06276063,0.20099013,0.56491905
2,150,0.059699718,0.21158504,0.5771197
2,165,0.05699992,0.22161189,0.5883251
2,180,0.054575853,0.23116525,0.5988613
2,195,0.052367844,0.24030408,0.60888374
2,210,0.05033327,0.24906918,0.61847395
2,225,0.048441123,0.25749117,0.6276802
2,240,0.04666849,0.2655944,0.63653505
2,255,0.04499819,0.27339923,0.64506316
2,270,0.043417193,0.28092307,0.65328443
2,285,0.041915417,0.28818116,0.66121596
2,300,0.040484972,0.2951871,0.66887265
2,315,0.03911955,0.30195317,0.6762681
2,330,0.037814002,0.3084905,0.68341446
2,345,0.03656405,0.31480953,0.69032305
2,360,0.035366055,0.32091975,0.6970043
2,375,0.034216903,0.32683006,0.70346797
2,390,0.03311383,0.33254883,0.70972306
2,405,0.03205434,0.33808395,0.71577823
2,420,0.031036204,0.3434428,0.72164154
2,435,0.030057399,0.34863234,0.7273206
2,450,0.029116023,0.35365927,0.7328227
2,465,0.028210362,0.35852984,0.7381546
2,480,0.027338758,0.36325002,0.7433228
2,495,0.02649966,0.3678255,0.7483336
2,510,0.025691627,0.37226176,0.75319284
2,525,0.024913283,0.37656394,0.75790614
2,540,0.024163319,0.380737,0.76247895
2,555,0.023440536,0.38478565,0.7669164
2,570,0.022743754,0.3887144,0.77122325
2,585,0.022071887,0.39252752,0.77540433
2,600,0.021423904,0.39622912,0.779464
2,615,0.020798786,0.3998232,0.7834067
2,630,0.020195618,0.4033134,0.7872363
2,645,0.019613473,0.4067035,0.79095685
2,660,0.019051509,0.40999684,0.7945721
2,675,0.018508902,0.41319683,0.79808575
2,690,0.01798487,0.41630664,0.80150115
2,705,0.01747868,0.4193293,0.80482167
2,720,0.016989613,0.4222678,0.8080505
2,735,0.016517006,0.4251249,0.8111907
2,750,0.016060203,0.42790344,0.81424534
2,765,0.015618603,0.4306059,0.81721705
2,780,0.015191609,0.4332348,0.82010865
2,795,0.014778664,0.43579262,0.82292277
2,810,0.014379232,0.43828166,0.8256619
2,825,0.013992787,0.44070414,0.82832855
2,840,0.013618848,0.44306222,0.8309249
2,855,0.013256958,0.44535792,0.8334533
2,870,0.012906657,0.44759327,0.83591586
2,885,0.012567496,0.44977024,0.8383148
2,900,0.012239092,0.45189062,0.84065187
2,915,0.011921069,0.45395607,0.8429291
2,930,0.011613035,0.4559684,0.8451484
2,945,0.011314602,0.4579293,0.8473115
2,960,0.01102545,0.45984033,0.84942013
2,975,0.0107452525,0.46170294,0.85147595
2,990,0.010473689,0.46351865,0.8534806
2,1005,0.010210449,0.46528894,0.85543555
2,1020,0.009955243,0.46701515,0.85734236
2,1035,0.00970779,0.46869862,0.85920244
2,1050,0.00946781,0.47034064,0.8610173
2,1065,0.009235033,0.47194245,0.8627881
2,1080,0.009009198,0.47350526,0.8645163
2,1095,0.00879005,0.4750302,0.8662031
2,1110,0.008577366,0.47651848,0.86784977
2,1125,0.008370965,0.47797108,0.8694574
2,1140,0.008170646,0.47938907,0.87102723
2,1155,0.00797621,0.48077348,0.8725602
2,1170,0.007787418,0.48212525,0.87405753
2,1185,0.0076040607,0.48344535,0.8755201
2,1200,0.007425954,0.48473465,0.87694895
2,1215,0.0072529595,0.48599407,0.878345
2,1230,0.0070849475,0.4872244,0.87970924
2,1245,0.0069216774,0.4884265,0.88104254
2,1260,0.0067629945,0.48960117,0.88234574
2,1275,0.0066087353,0.49074918,0.8836197
2,1290,0.0064588455,0.49187124,0.8848652
2,1305,0.0063131396,0.49296808,0.886083
2,1320,0.006171454,0.4940404,0.88727397
2,1335,0.0060336324,0.49508888,0.8884387
2,1350,0.0058996035,0.49611416,0.889578
2,1365,0.005769296,0.49711692,0.8906925
2,1380,0.0056425193,0.4980977,0.8917828
2,1395,0.005519129,0.4990571,0.89284974
2,1410,0.0053990693,0.49999577,0.8938938
2,1425,0.005282279,0.50091416,0.8949156
2,1440,0.005168542,0.50181293,0.89591575
3,0,0,0,0
3,3,8.731129E-05,5.2014842E-05,0.0021546353
3,6,0.000967734,0.0005800647,0.011375378
3,9,0.002811485,0.0019858186,0.027812855
3,12,0.0052794246,0.004432757,0.050267156
3,15,0.008008411,0.007912453,0.077353664
3,18,0.01072714,0.012312461,0.10783558
3,21,0.013275154,0.0174758,0.14069325
